Name,Type,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Melee,Axe,03/Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_03_Rare,HILT MOD,1,1,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Hilt_Mod/Part_M_Axe_HiltMod_08,"/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Element/Part_M_Axe_Ele_Cryo, /Game/Gear/Melee/Axes/_Shared/_Design/Parts/Element/Part_M_Axe_Ele_Dark, /Game/Gear/Melee/Axes/_Shared/_Design/Parts/Element/Part_M_Axe_Ele_Fire, /Game/Gear/Melee/Axes/_Shared/_Design/Parts/Element/Part_M_Axe_Ele_Poison, /Game/Gear/Melee/Axes/_Shared/_Design/Parts/Element/Part_M_Axe_Ele_Shock",
Melee,Axe,03/Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_03_Rare,RARITY,1,1,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Rarity/Part_M_Axe_03_Rare,,
Melee,Axe,03/Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_03_Rare,MATERIAL,1,1,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Material/Part_Axe_Material_03_Rare,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,BODY,1,1,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_01/Part_M_Axe_Blade_01,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,BODY,1,1,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_02/Part_M_Axe_Blade_02,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,BODY,1,1,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_03/Part_M_Axe_Blade_03,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,ELEMENT,1,1,0.25,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Element/Part_M_Axe_Ele_Cryo,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,ELEMENT,1,1,0.25,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Element/Part_M_Axe_Ele_Shock,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,ELEMENT,1,1,0.25,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Element/Part_M_Axe_Ele_Poison,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,ELEMENT,1,1,0.25,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Element/Part_M_Axe_Ele_Fire,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,ELEMENT,1,1,0.25,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Element/Part_M_Axe_Ele_Dark,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,ELEMENT,1,1,1.8,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Element/Part_Axe_Ele_None,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,BLADE,1,2,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_01/Part_M_Axe_Blade_01_A,,"/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_02/Part_M_Axe_Blade_02, /Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_03/Part_M_Axe_Blade_03"
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,BLADE,1,2,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_01/Part_M_Axe_Blade_01_B,,"/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_02/Part_M_Axe_Blade_02, /Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_03/Part_M_Axe_Blade_03"
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,BLADE,1,2,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_02/Part_M_Axe_Blade_02_B,,"/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_01/Part_M_Axe_Blade_01, /Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_03/Part_M_Axe_Blade_03"
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,BLADE,1,2,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_02/Part_M_Axe_Blade_02_A,,"/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_01/Part_M_Axe_Blade_01, /Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_03/Part_M_Axe_Blade_03"
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,BLADE,1,2,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_03/Part_M_Axe_Blade_03_B,,"/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_01/Part_M_Axe_Blade_01, /Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_02/Part_M_Axe_Blade_02"
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,BLADE,1,2,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_03/Part_M_Axe_Blade_03_A,,"/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_01/Part_M_Axe_Blade_01, /Game/Gear/Melee/Axes/_Shared/_Design/Parts/Blade/Blade_02/Part_M_Axe_Blade_02"
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,HILT,1,1,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Hilt/Part_M_Axe_Hilt_01,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,HILT,1,1,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Hilt/Part_M_Axe_Hilt_02,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,HILT,1,1,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Hilt/Part_M_Axe_Hilt_03,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,HILT MOD,1,1,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Hilt_Mod/Part_M_Axe_HiltMod_01,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,HILT MOD,1,1,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Hilt_Mod/Part_M_Axe_HiltMod_02,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,HILT MOD,1,1,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Hilt_Mod/Part_M_Axe_HiltMod_03,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,HILT MOD,1,1,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Hilt_Mod/Part_M_Axe_HiltMod_04,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,HILT MOD,1,1,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Hilt_Mod/Part_M_Axe_HiltMod_05,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,HILT MOD,1,1,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Hilt_Mod/Part_M_Axe_HiltMod_06,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,HILT MOD,1,1,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Hilt_Mod/Part_M_Axe_HiltMod_07,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,HILT MOD,1,1,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Hilt_Mod/Part_M_Axe_HiltMod_08,"/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Element/Part_M_Axe_Ele_Cryo, /Game/Gear/Melee/Axes/_Shared/_Design/Parts/Element/Part_M_Axe_Ele_Dark, /Game/Gear/Melee/Axes/_Shared/_Design/Parts/Element/Part_M_Axe_Ele_Fire, /Game/Gear/Melee/Axes/_Shared/_Design/Parts/Element/Part_M_Axe_Ele_Poison, /Game/Gear/Melee/Axes/_Shared/_Design/Parts/Element/Part_M_Axe_Ele_Shock",
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,RARITY,1,1,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Rarity/Part_M_Axe_04_VeryRare,,
Melee,Axe,04/Very Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Axe_04_VeryRare,MATERIAL,1,1,1,/Game/Gear/Melee/Axes/_Shared/_Design/Parts/Material/Part_Axe_Material_04_VeryRare,,
Melee,Blunt,01/Common,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_01_Common,BODY,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_01/Part_M_Blunt_Blade_01,,
Melee,Blunt,01/Common,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_01_Common,BODY,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_02/Part_M_Blunt_Blade_02,,
Melee,Blunt,01/Common,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_01_Common,BODY,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_03/Part_M_Blunt_Blade_03,,
Melee,Blunt,01/Common,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_01_Common,ELEMENT,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_None,,
Melee,Blunt,01/Common,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_01_Common,HILT,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Hilt/Part_M_Blunt_Hilt_01,"/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Cryo, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Dark, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Fire, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Poison, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Shock",
Melee,Blunt,01/Common,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_01_Common,HILT,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Hilt/Part_M_Blunt_Hilt_02,"/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Cryo, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Dark, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Fire, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Poison, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Shock",
Melee,Blunt,01/Common,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_01_Common,HILT,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Hilt/Part_M_Blunt_Hilt_03,,
Melee,Blunt,01/Common,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_01_Common,HILT MOD,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Hilt_Mod/Hilt_Mod_Common/Part_M_Blunt_HiltMod_C_01,,
Melee,Blunt,01/Common,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_01_Common,HILT MOD,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Hilt_Mod/Hilt_Mod_Common/Part_M_Blunt_HiltMod_C_02,,
Melee,Blunt,01/Common,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_01_Common,HILT MOD,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Hilt_Mod/Hilt_Mod_Common/Part_M_Blunt_HiltMod_C_03,,
Melee,Blunt,01/Common,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_01_Common,RARITY,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Rarity/Part_M_Blunt_01_Common,,
Melee,Blunt,01/Common,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_01_Common,MATERIAL,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Material/Part_Blunt_Material_01_Common,,
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,BODY,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_01/Part_M_Blunt_Blade_01,,
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,BODY,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_02/Part_M_Blunt_Blade_02,,
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,BODY,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_03/Part_M_Blunt_Blade_03,,
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,ELEMENT,1,1,0.1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Cryo,,
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,ELEMENT,1,1,0.1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Shock,,
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,ELEMENT,1,1,0.1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Poison,,
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,ELEMENT,1,1,0.1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Fire,,
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,ELEMENT,1,1,0.1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Dark,,
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,ELEMENT,1,1,3,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_None,,
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,BLADE,0,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_01/Part_M_Blunt_Blade_01_A,"/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Cryo, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Dark, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Fire, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Poison, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Shock","/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_02/Part_M_Blunt_Blade_02, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_03/Part_M_Blunt_Blade_03"
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,BLADE,0,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_01/Part_M_Blunt_Blade_01_B,"/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Cryo, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Dark, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Fire, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Poison, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Shock","/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_02/Part_M_Blunt_Blade_02, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_03/Part_M_Blunt_Blade_03"
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,BLADE,0,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_02/Part_M_Blunt_Blade_02_B,,"/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_01/Part_M_Blunt_Blade_01, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_03/Part_M_Blunt_Blade_03"
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,BLADE,0,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_02/Part_M_Blunt_Blade_02_A,,"/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_01/Part_M_Blunt_Blade_01, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_03/Part_M_Blunt_Blade_03"
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,BLADE,0,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_03/Part_M_Blunt_Blade_03_A,,"/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_01/Part_M_Blunt_Blade_01, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_02/Part_M_Blunt_Blade_02"
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,BLADE,0,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_03/Part_M_Blunt_Blade_03_B,"/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Cryo, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Dark, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Fire, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Poison, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Shock","/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_01/Part_M_Blunt_Blade_01, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_02/Part_M_Blunt_Blade_02"
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,HILT,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Hilt/Part_M_Blunt_Hilt_01,"/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Cryo, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Dark, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Fire, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Poison, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Shock",
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,HILT,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Hilt/Part_M_Blunt_Hilt_02,"/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Cryo, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Dark, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Fire, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Poison, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Shock",
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,HILT,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Hilt/Part_M_Blunt_Hilt_03,,
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,HILT MOD,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Hilt_Mod/Part_M_Blunt_HiltMod_01,,
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,HILT MOD,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Hilt_Mod/Part_M_Blunt_HiltMod_02,,
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,HILT MOD,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Hilt_Mod/Part_M_Blunt_HiltMod_03,,
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,HILT MOD,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Hilt_Mod/Part_M_Blunt_HiltMod_04,,
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,HILT MOD,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Hilt_Mod/Part_M_Blunt_HiltMod_05,,
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,HILT MOD,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Hilt_Mod/Part_M_Blunt_HiltMod_06,,
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,HILT MOD,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Hilt_Mod/Part_M_Blunt_HiltMod_07,,
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,HILT MOD,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Hilt_Mod/Part_M_Blunt_HiltMod_08,"/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Cryo, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Dark, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Fire, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Poison, /Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Shock",
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,RARITY,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Rarity/Part_M_Blunt_02_Uncommon,,
Melee,Blunt,02/Uncommon,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_02_Uncommon,MATERIAL,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Material/Part_Blunt_Material_02_Uncommon,,
Melee,Blunt,03/Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_03_Rare,BODY,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_01/Part_M_Blunt_Blade_01,,
Melee,Blunt,03/Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_03_Rare,BODY,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_02/Part_M_Blunt_Blade_02,,
Melee,Blunt,03/Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_03_Rare,BODY,1,1,1,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Blade/Blade_03/Part_M_Blunt_Blade_03,,
Melee,Blunt,03/Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_03_Rare,ELEMENT,1,1,0.15,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Cryo,,
Melee,Blunt,03/Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_03_Rare,ELEMENT,1,1,0.15,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Shock,,
Melee,Blunt,03/Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_03_Rare,ELEMENT,1,1,0.15,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Poison,,
Melee,Blunt,03/Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_03_Rare,ELEMENT,1,1,0.15,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Fire,,
Melee,Blunt,03/Rare,\Game\Gear\Melee\_Shared\_Design\Balance\Balance_M_Blunt_03_Rare,ELEMENT,1,1,0.15,/Game/Gear/Melee/Blunts/_Shared/_Design/Parts/Element/Part_M_Blunt_Ele_Dark,,
